#LineNumber;DirectionCode;StopAreaNumber;LastModifiedUtcDateTime;ExistsFromDate
787;1;75875;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;1;75889;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;1;75897;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;1;75899;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75001;2014-05-08 00:00:00.000;2014-05-08 00:00:00.000
787;2;75114;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75116;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75126;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75162;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75164;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75166;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75168;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75170;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75174;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75667;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75669;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75673;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75675;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75677;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75679;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75681;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75681;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75683;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75683;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75685;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75685;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75687;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75687;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75690;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75692;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75694;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75697;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75698;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75700;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75702;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75704;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75706;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75708;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75710;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75711;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75725;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75795;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75797;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75799;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75801;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75803;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75821;2014-03-15 00:00:00.000;2014-03-15 00:00:00.000
787;2;75839;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75875;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75889;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75897;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
787;2;75899;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75132;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75134;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75136;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75138;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75142;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75148;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75150;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75154;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75382;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75527;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75528;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75530;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75532;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75534;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75569;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75571;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75573;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75575;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75577;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75579;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75581;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75583;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75585;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75587;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75771;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;1;75821;2014-03-15 00:00:00.000;2014-03-15 00:00:00.000
788;1;75833;2013-05-29 00:00:00.000;2013-05-29 00:00:00.000
788;2;75132;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75134;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75136;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75138;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75142;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75148;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75150;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75154;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75156;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75382;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75527;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75528;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75530;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75532;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75534;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75569;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75571;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75573;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75575;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75577;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75579;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75581;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75583;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75585;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75587;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75747;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75771;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
788;2;75821;2014-03-15 00:00:00.000;2014-03-15 00:00:00.000
788;2;75833;2013-05-29 00:00:00.000;2013-05-29 00:00:00.000
789;1;75006;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;1;75185;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;1;75187;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;1;75193;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;1;75249;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;1;75366;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;1;75368;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;1;75372;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;1;75565;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;1;75741;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;1;75743;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;1;75753;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;1;75805;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;1;75807;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;1;75821;2014-03-15 00:00:00.000;2014-03-15 00:00:00.000
789;1;75996;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;2;75006;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;2;75185;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;2;75187;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;2;75193;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;2;75249;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;2;75366;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;2;75368;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;2;75372;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;2;75565;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;2;75741;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;2;75743;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;2;75753;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;2;75805;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;2;75807;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
789;2;75821;2014-03-15 00:00:00.000;2014-03-15 00:00:00.000
789;2;75833;2013-05-29 00:00:00.000;2013-05-29 00:00:00.000
789;2;75996;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;10130;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;10261;2013-05-07 00:00:00.000;2013-05-07 00:00:00.000
791;1;10289;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;11722;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;11725;2013-05-07 00:00:00.000;2013-05-07 00:00:00.000
791;1;13219;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;13449;2014-02-18 00:00:00.000;2014-02-18 00:00:00.000
791;1;13451;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;13455;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;13465;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;13467;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;13487;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70083;2013-01-31 00:00:00.000;2013-01-31 00:00:00.000
791;1;70084;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70086;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70088;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70178;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70213;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70243;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70245;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70247;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70249;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70251;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70253;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70255;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70258;2014-03-15 00:00:00.000;2014-03-15 00:00:00.000
791;1;70498;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70504;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70506;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70508;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70510;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70512;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70514;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70518;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70519;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70587;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70589;2014-02-18 00:00:00.000;2014-02-18 00:00:00.000
791;1;70591;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70645;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;70742;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;75002;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;75204;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;1;75821;2014-03-15 00:00:00.000;2014-03-15 00:00:00.000
791;2;10130;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;10261;2013-05-07 00:00:00.000;2013-05-07 00:00:00.000
791;2;11722;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;11725;2013-05-07 00:00:00.000;2013-05-07 00:00:00.000
791;2;13219;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;13449;2014-02-18 00:00:00.000;2014-02-18 00:00:00.000
791;2;13451;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;13455;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;13465;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;13467;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;13487;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70083;2013-01-31 00:00:00.000;2013-01-31 00:00:00.000
791;2;70084;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70086;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70088;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70178;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70213;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70243;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70245;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70247;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70249;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70251;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70253;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70255;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70258;2014-03-15 00:00:00.000;2014-03-15 00:00:00.000
791;2;70498;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70504;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70506;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70508;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70510;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70512;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70514;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70518;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70519;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70587;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70589;2014-02-18 00:00:00.000;2014-02-18 00:00:00.000
791;2;70591;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70645;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;70742;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;75002;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;75204;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
791;2;75821;2014-03-15 00:00:00.000;2014-03-15 00:00:00.000
791;2;80055;2013-05-06 00:00:00.000;2013-05-06 00:00:00.000
792;1;13401;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;14071;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;14071;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70057;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70057;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70058;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70058;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70062;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70064;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70066;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70068;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70070;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70072;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70074;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70076;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70078;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70080;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70084;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70086;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70088;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70096;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70098;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70100;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70102;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70112;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70113;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70114;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70122;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70124;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70320;2014-03-14 00:00:00.000;2014-03-14 00:00:00.000
792;1;70388;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70401;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70403;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70409;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70409;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70718;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;1;70718;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;13401;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;14071;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;14071;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70057;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70057;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70058;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70058;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70062;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70064;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70066;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70068;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70070;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70072;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70074;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70076;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70078;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70080;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70082;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70084;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70086;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70088;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70096;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70098;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70100;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70102;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70112;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70114;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70122;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70124;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70320;2014-03-14 00:00:00.000;2014-03-14 00:00:00.000
792;2;70388;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70400;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70401;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70403;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70409;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70409;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70718;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
792;2;70718;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;10130;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;10261;2013-05-07 00:00:00.000;2013-05-07 00:00:00.000
794;1;10289;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;11722;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;11725;2013-05-07 00:00:00.000;2013-05-07 00:00:00.000
794;1;13219;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;13449;2014-02-18 00:00:00.000;2014-02-18 00:00:00.000
794;1;13451;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;13455;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;13465;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;13467;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;13487;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;70083;2013-01-31 00:00:00.000;2013-01-31 00:00:00.000
794;1;70084;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;70086;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;70088;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;70178;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;70180;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;70182;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;70186;2014-03-15 00:00:00.000;2014-03-15 00:00:00.000
794;1;70482;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;70484;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;70587;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;70589;2014-02-18 00:00:00.000;2014-02-18 00:00:00.000
794;1;70591;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;70735;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;70735;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;70740;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;70740;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
794;1;70742;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70010;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70010;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70018;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70028;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70028;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70030;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70030;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70032;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70032;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70034;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70034;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70038;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70038;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70042;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70042;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70044;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70044;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70046;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70046;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70048;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70048;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70050;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70050;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70052;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70052;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70215;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70258;2014-03-15 00:00:00.000;2014-03-15 00:00:00.000
795;1;70258;2014-03-15 00:00:00.000;2014-03-15 00:00:00.000
795;1;70258;2014-03-15 00:00:00.000;2014-03-15 00:00:00.000
795;1;70322;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70322;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70324;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70324;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70327;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70329;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70331;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70331;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70331;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70333;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70333;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70335;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70335;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70337;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70337;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
795;1;70341;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
