#SiteId;SiteName;StopAreaNumber;LastModifiedUtcDateTime;ExistsFromDate
9325;Sundbyberg;4543;2012-11-15 13:06:09.107;2012-11-16 00:00:00.000
1009325;Sundbybergs centrum;3431;2012-11-15 13:06:09.107;2012-11-16 00:00:00.000
1009325;Sundbybergs centrum;6031;2012-11-15 13:06:09.107;2012-11-16 00:00:00.000
1009325;Sundbybergs centrum;12346;2012-11-15 13:06:09.107;2012-11-16 00:00:00.000
1009325;Sundbybergs centrum;50242;2012-11-15 13:06:09.107;2012-11-16 00:00:00.000
1009325;Sundbybergs centrum;4543;2012-11-15 13:06:09.107;2012-11-16 00:00:00.000
3511;Sundbybergs idrottsplats;50437;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9917;Sundbybergs kyrka;51882;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3512;Sundbybergs skola;50307;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2009325;Sundbybergs station;3431;2012-11-15 13:06:09.107;2012-11-16 00:00:00.000
2009325;Sundbybergs station;6031;2012-11-15 13:06:09.107;2012-11-16 00:00:00.000
2009325;Sundbybergs station;12346;2012-11-15 13:06:09.107;2012-11-16 00:00:00.000
2009325;Sundbybergs station;50242;2012-11-15 13:06:09.107;2012-11-16 00:00:00.000
2009325;Sundbybergs station;4543;2012-11-15 13:06:09.107;2012-11-16 00:00:00.000
3009325;Sundbybergs torg;3431;2012-11-15 13:06:09.107;2012-11-16 00:00:00.000
3009325;Sundbybergs torg;6031;2012-11-15 13:06:09.107;2012-11-16 00:00:00.000
3009325;Sundbybergs torg;12346;2012-11-15 13:06:09.107;2012-11-16 00:00:00.000
3009325;Sundbybergs torg;50242;2012-11-15 13:06:09.107;2012-11-16 00:00:00.000
3009325;Sundbybergs torg;4543;2012-11-15 13:06:09.107;2012-11-16 00:00:00.000
3540;Sundbypark;50254;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3540;Sundbypark;50264;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1003540;Sundbypark södra;50254;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1003540;Sundbypark södra;50264;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2003540;Sundbypark östra;50254;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2003540;Sundbypark östra;50264;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3712;Sundbyvägen;12267;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4569;Sunds gård;41631;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5342;Sundsborg;56841;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6435;Sundsta;65323;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6417;Sundsta fritidsområde;65319;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7738;Sundsvik;75278;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7736;Sundsviks kvarn;75274;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7735;Sundsör;75272;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6398;Sundtorpet;64737;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5081;Sundvedatorp;51979;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2765;Sundvik;62619;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6264;Sundäng;63219;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3450;Sunnangården;50152;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
115;Sunnansund;115;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8454;Sunnansund;81027;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2566;Sunnarby vägskäl;66133;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5568;Sunnebovägen;52827;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1935;Sunnemobacken;70665;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1915;Sunneplan;13631;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8710;Sunnerby malm;75465;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1092;Surbrunnsgatan;10105;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5276;Sursta;51105;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2523;Sursta östra;50694;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2133;Surtvägen;50373;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5361;Sutargränd;50874;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9929;Svalgränd;51850;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2116;Svalnäs allé;60625;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2110;Svalnäs gästhem;60645;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8760;Svalsta;81217;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5086;Svalängen;51989;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7452;Svalängen;75043;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7576;Svalängsvägen;75747;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9874;Svalövsvägen;16004;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6622;Svanberga affär;64025;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6623;Svanberga norra;64027;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6611;Svanberga skola;64300;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3722;Svandammen (Spånga);12458;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1635;Svandammsplan;13067;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8528;Svandammsskolan;81631;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1622;Svandammsvägen;14041;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3200;Svanhagen;15672;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1698;Svanholmsvägen;70831;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2103;Svanholmsvägen;60609;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7772;Svartbrovägen;75298;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8210;Svartbäcken;80893;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6530;Svartbäckens vägskäl;64617;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8211;Svartbäcksskolan;80891;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1590;Svartbäcksvägen;13093;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8461;Svartbäcksvägen;80635;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2844;Svartgarnsvägen;67411;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
528;Svartlöga;528;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6272;Svartnö by;63539;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6271;Svartnöbron;63537;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1003240;Svartsjö (Färjestadsv);15727;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3246;Svartsjö slott;15745;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3631;Svartviksslingan;12403;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3628;Svartviksvägen;12409;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7159;Svartviksvägen;70651;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8198;Svarvarvägen;80977;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3774;Sveaborgsgatan;51466;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7604;Sveagatan;75012;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1070;Sveaplan;10225;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2267;Sveavägen;61514;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7262;Sveavägen;70326;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1001019;Sveavägen / Kungsgatan;1111;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1001019;Sveavägen / Kungsgatan;10024;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1001019;Sveavägen / Kungsgatan;10026;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2001030;Sveavägen/Odengatan;10188;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5702;Svedden;54843;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6311;Sveden;62149;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2090;Svedjevägen;20501;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5368;Svedjevägen;50870;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7150;Svedjevägen;70266;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9165;Svedmyra;1641;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9165;Svedmyra;13031;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9165;Svedmyra;13801;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9165;Svedmyra;17800;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1009165;Svedmyra T-station;1641;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1009165;Svedmyra T-station;13031;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1009165;Svedmyra T-station;13801;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1009165;Svedmyra T-station;17800;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6346;Svensboda;62097;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6341;Svensboda vägskäl;62075;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2855;Svinninge gård;67505;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2854;Svinninge tomtområde;67503;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2852;Svinningeuddsvägen;67419;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2446;Svista;66707;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2112;Svitiodsvägen;60617;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5716;Svängsta;54867;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8424;Svärdsnäs;80701;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8425;Svärdsnäsviken;80717;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8562;Svärdsund;81401;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4655;Svärdsön;40147;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7574;Sydhamnsvägen;75148;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7636;Sydpoolen;75871;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5644;Sylta;51337;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6430;Syninge by;65329;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6433;Syninge vägskäl;65327;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4518;Sågen;41707;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8220;Sågen;80097;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8220;Sågen;80116;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7742;Såglöt;75411;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8570;Sågstensvägen;81415;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1869;Sågverksgatan;13809;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3251;Sånga kyrka;15835;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3250;Sånga Säby;15847;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5803;Såningsvägen;51746;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2529;Säby;66315;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2833;Säby;66315;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4348;Säby;41271;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7412;Säby begravningsplats;70758;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3256;Säby gård;15845;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5799;Säby gård;55051;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5893;Säby kulle;55141;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5627;Säbyholm;51389;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5639;Säbyholmsskolan;51408;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7843;Säbylund;75538;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4347;Säbyviken;41273;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4346;Säbyäng;41275;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1918;Säfflegatan;13647;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2257;Sälgvägen;61907;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8763;Sälldalen;81223;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1284;Sällskapsvägen;10746;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5234;Sälna;57022;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5233;Sälna uppgård;57031;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5231;Sälnaberg;57020;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
851;Särsö;851;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5834;Sätervägen;51777;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2164;Sätra;60709;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9288;Sätra;2701;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9288;Sätra;70712;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1646;Sätra idrottsplats;13293;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2165;Sätra prästgård;60711;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2150;Sätra äng;60215;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7751;Sätravägen;75399;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3137;Sättra;15613;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6328;Sättra;63269;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5434;Sättra gård;51032;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6488;Sättra missionshus;63923;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5433;Sättra trädgård;51030;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6324;Sättra vägskäl;62045;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6324;Sättra vägskäl;63271;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6804;Sättra vägskäl;64121;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6486;Sättraby södra;63919;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6487;Sättraby vägskäl;63921;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3180;Sättravägen;15638;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6381;Sätuna;64727;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1868;Sävenäsgatan;13807;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1523;Sävlången;13757;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8705;Söder Enby;75481;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9879;Söderarmsvägen;16108;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3238;Söderberga;15673;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3884;Söderberga allé;12500;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4403;Söderbergs väg;41405;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
161;Söderboudd;161;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3143;Söderby;15619;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5077;Söderby;52187;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5467;Söderby;51657;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8333;Söderby;81099;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6465;Söderby backe;64909;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8336;Söderby brygga;81105;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6447;Söderby gamla skola;64917;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2554;Söderby gård;66113;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8238;Söderby gård;84025;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7395;Söderby gårds väg;73040;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6495;Söderby Gårdsväg;64881;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2990;Söderby nedre;64459;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7409;Söderby park;73042;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8335;Söderby torg;81103;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2553;Söderby vägskäl;66111;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6616;Söderby vägskäl;65351;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2559;Söderbydal;62257;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6642;Söderbykarl norra;64051;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6640;Söderbykarl södra;64047;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6633;Söderbykarls kyrka;64043;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8205;Söderbyleden;80123;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8246;Söderbymalmsskolan;80573;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8242;Söderbytorp;80835;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5007;Söderbyvägen;57092;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6961;Söderfjäll mellersta;63721;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6960;Söderfjäll södra;63719;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2020;Södergarnsvägen;20291;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6295;Södergården;63207;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8102;Södergården;80351;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2460;Söderhalls trafikplats;62497;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2460;Söderhalls trafikplats;62575;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1002460;Söderhalls trafikplats norra;62497;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1002460;Söderhalls trafikplats norra;62575;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2800;Söderhamnsplan;60070;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2800;Söderhamnsplan;401;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
193;Söderholm;193;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5884;Söderhöjden;51700;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6479;Söderlund;64918;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1311;Södermannagatan;10397;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
178;Södermöja;178;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4595;Södernäs gård;41793;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4596;Södernäsvägen;41791;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1350;Södersjukhuset;10406;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6671;Södersund;63607;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8431;Södersund;80683;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6670;Södersund norra;63605;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6146;Södersvik södra;63115;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6148;Södersvik östra;63119;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6147;Södersviks affär;63117;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5087;Södertilsvägen;51993;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9520;Södertälje centrum;5231;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9520;Södertälje centrum;75821;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9521;Södertälje hamn;5221;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9521;Södertälje hamn;75138;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7601;Södertälje sjukhus;75072;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7507;Södertälje stadshus;75126;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9543;Södertälje Syd;5241;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9543;Södertälje Syd;75833;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7004;Södertörns högskola;70482;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6123;Söderuddens vägskäl;63183;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
227;Söderviken;227;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8411;Söderviken;80743;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5348;Söderviksskolan;50930;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
522;Söderäng;522;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6236;Söderäng;63413;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6935;Söderängens vägskäl;64393;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
527;Söderöra;527;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4353;Södra Evlinge;41227;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6406;Södra Gribby;65434;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
147;Södra Grinda;147;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3428;Södra grinden;50019;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
827;Södra Ingmarsö;827;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8276;Södra Jordbrovägen;80799;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3451;Södra Långgatan;50158;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8623;Södra Muskö;81271;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6603;Södra Nånö;64009;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2008158;Södra Skogås (Storvretsv);70870;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1009530;Södra station;5131;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1009530;Södra station;10661;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1009530;Södra station;10763;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1365;Södra station (på Rosenlundsg);5131;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1365;Södra station (på Rosenlundsg);10661;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1339;Södra station(på Swedenborgsg);5131;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1339;Södra station(på Swedenborgsg);10763;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
175;Södra Stavsudda;175;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4566;Södra Stäksholmen;41637;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
174;Södra Träskö;174;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1809;Söndagsvägen;13605;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2622;Söraskolan;62313;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7864;Sörby;75595;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7887;Sörby - Valåker;75981;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7027;Sördalavägen;70102;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3425;Sörentorp;52322;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2773;Sörgården;62679;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2946;Sörgården;63341;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6688;Sörgårdens koloni;63639;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3843;Sörgårdsskolan;12482;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2619;Sörgårdsvägen;62301;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7215;Sörgårdsvägen;70194;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7020;Sörskogen;70098;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1878;Söråkersvägen;13035;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7875;Söräng;75615;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6689;Sörängens koloni;63641;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3022;Sötvattenslaboratoriet;15405;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5259;Tadem;51077;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3182;Tallbacken;15573;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4632;Tallbacken;40016;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5188;Tallbacken;57523;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6205;Tallbacken;63459;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6313;Tallbackens vägskäl;62157;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5210;Tallbacksgatan;57468;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5883;Tallbohov;51703;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2543;Tallebo;66231;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2651;Tallebo;62103;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5869;Tallebo;51460;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6034;Tallgatan;65011;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7913;Tallgården;70945;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2521;Tallhammarsvägen;50698;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8253;Tallhöjdens servicehus;85077;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7908;Tallhöjdens sjukhem;75907;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4055;Tallidsgården;40809;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
4054;Tallidsvägen;40811;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9184;Tallkrogen;1841;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9184;Tallkrogen;16056;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9184;Tallkrogen;80939;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7967;Tallkrogens hus;16058;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7972;Tallkrogens skola;16064;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7934;Tallsättravägen;72283;2013-03-05 10:02:57.910;2013-03-06 00:00:00.000
9241;Talludden;21191;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
9241;Talludden;22131;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1004180;Talludden (Strömvägen);40294;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
2412;Tallåsvägen;62265;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7092;Tallåsvägen;70409;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
